"date","state","Total number of new cases in 7 days to reach circuit breaker","Average daily cases to reach circuit breaker","Total number of new hospitalizations in 7 days to reach circuit breaker","Average daily hospitalizations to reach circuit breaker","Total Beds","Open Beds (HHS Data)","Open Beds","Total ICU Beds","Open ICU Beds","Average New Daily Cases","New Cases Yesterday (State)","Average daily cases to reach ICU circuit breaker","casethresholdpct","Percent Occupied (State Nowcast)","Percent Occupied (State HHS Data)","ICU Percent Occupied","At Threshold?","At ICU Threshold?","Category","ICU Category","Warning"
2022-08-11,"NE",15680.3775803302,2240.05394004718,787.70383666758,112.52911952394,3151,1159,595.70383666758,484,116,395.714285714286,104,9485.875,17.6653909372357,81.0947687506322,74.8371689101172,76.0330578512397,"No","No","Continued Risk","Has Capacity","This state was either at capacity or forecasted to exceed capacity in at least 1 of the last 7 days."
2022-08-11,"NH",9665.24037272028,1380.74862467433,645.162950099826,92.1661357285466,2545.3,548,544.162950099826,227,46,239,285,1830.79632248939,17.3094505204648,78.6208717990089,80.998613037448,79.7356828193833,"No","No","Has Capacity","Has Capacity",
2022-08-11,"NJ",128518.62001553,18359.8028593614,6530.28930357708,932.898471939584,17397.4,7122,5350.28930357708,2895,1632,3078.57142857143,3066,129081.517787297,16.7679982849146,69.246615565676,70.7899269953244,43.6269430051813,"No","No","Has Capacity","Has Capacity",
2022-08-11,"NM",21453.0485646032,3064.72122351474,747.610414960261,106.801487851466,2489.3,1156,543.610414960261,378,86,732.142857142857,797,7728.7731092437,23.8893786333756,78.1621172634772,72.7294173154046,77.2486772486772,"No","No","Has Capacity","Has Capacity",
2022-08-11,"NV",68290.6271798554,9755.80388283649,3381.24523200699,483.035033143856,5426.9,1903,3131.24523200699,783,201,499.285714285714,346,12949.7194285714,5.11783262847374,42.301401684074,77.3479347696703,74.3295019157088,"No","No","Has Capacity","Has Capacity",
2022-08-11,"NY",190539.282757989,27219.8975368556,9988.6163429507,1426.9451918501,34087.8,9831,7549.6163429507,4561,1326,5906.42857142857,7070,107947.624495546,21.6989375637116,77.8524388697695,79.8499661809014,70.9274281955712,"No","No","Has Capacity","Has Capacity",
2022-08-11,"OH",103674.555461901,14810.6507802716,6138.52041103227,876.931487290324,19192.5,5920,4459.52041103227,3722,1117,3969.28571428571,0,62194.6386953108,26.8002113693274,76.764254729544,79.5742331711693,69.9892530897367,"No","No","Has Capacity","Has Capacity",
2022-08-11,"OK",43870.466278714,6267.20946838772,2282.34827622806,326.049753746866,5985.4,2897,1665.34827622806,966,251,1648.28571428571,3739,8951.31524787116,26.3001535627585,72.1764915255779,72.0582561728395,74.0165631469979,"No","No","Has Capacity","Has Capacity",
2022-08-11,"OR",38721.4525317617,5531.63607596596,1689.73519642808,241.390742346869,5535.8,1342,1322.73519642808,673,145,973.428571428571,1051,12327.857045543,17.5974803486794,76.1057986844163,80.1743241246861,78.4546805349183,"No","No","Has Capacity","Has Capacity",
2022-08-11,"PA",113042.582113195,16148.940301885,6741.54513905982,963.077877008545,22936.6,7692,5259.54513905982,3702,1035,2946.57142857143,3274,70791.7023194591,18.2462215692722,77.0692031989928,78.2170367014046,72.0421393841167,"No","No","Has Capacity","Has Capacity",
2022-08-11,"RI",6539.020769446,934.145824206571,331.613933967543,47.3734191382205,1611.1,225,231.613933967543,151,33,159.857142857143,0,4485.11142857143,17.1126540112642,85.6238635734875,90.1402278702892,78.1456953642384,"No","No","Has Capacity","Has Capacity",
2022-08-11,"SC",38977.2129500172,5568.17327857388,1771.66085380885,253.094407686978,6763.8,2634,1020.66085380885,1286,394,2115.28571428571,1920,28743.3611466512,37.98886292611,84.909949232549,77.2243839169909,69.3623639191291,"No","No","Has Capacity","Has Capacity",
2022-08-11,"SD",5268.56665661742,752.652379516775,526.307389946443,75.186769992349,1224.2,885,371.307389946443,242,106,196,1372,1986.43929177783,26.0412383371242,69.6693849088023,63.5051546391753,56.198347107438,"No","No","Unsustainable","Has Capacity",
2022-08-11,"TN",105136.539556484,15019.5056509263,4895.10982695505,699.301403850721,13689.3,5502,4041.10982695505,2445,817,2532.14285714286,3647,46278.2983001163,16.8590292915978,70.4797920495931,73.2588092345079,66.5848670756646,"No","No","Has Capacity","Has Capacity",
2022-08-11,"TX",242751.400515397,34678.7715021995,14008.3103015308,2001.18718593297,41036.2,14966,9910.31030153077,5980,651,9912.57142857143,11896,37243.1935953564,28.5839751501656,75.8498342889186,77.0029810381389,89.113712374582,"No","No","Has Capacity","Has Capacity",
2022-08-11,"UT",24565.920687536,3509.41724107658,1500.46102966246,214.351575666066,3993.2,1637,1176.46102966246,441,124,735.714285714286,0,6268.27210884354,20.9640015756175,70.5383895206235,72.9555592268297,71.8820861678005,"No","No","Has Capacity","Has Capacity",
2022-08-11,"VA",101341.728483561,14477.3897833658,4432.86518114193,633.266454448847,12740.5,4866,3529.86518114193,1912,611,2772.71428571429,3210,36709.9163898117,19.1520317350305,72.29413931053,72.9230426798731,68.0439330543933,"No","No","Has Capacity","Has Capacity",
2022-08-11,"VT",2072.8531138277,296.121873403957,243.998140629175,34.8568772327393,1029.3,291,197.998140629175,94,20,70.8571428571429,67,262.538598047915,23.9283718026741,80.7638064092903,77.3364485981308,78.7234042553192,"No","No","Has Capacity","Has Capacity",
2022-08-11,"WA",47357.4702380285,6765.35289114693,2041.83454315702,291.690649022432,8991.3,1766,1424.83454315702,1162,186,1779.57142857143,2086,21166.3806436675,26.3041922159029,84.1531864896397,85.5636393362217,83.9931153184165,"No","No","Has Capacity","Has Capacity",
2022-08-11,"WI",55925.7219350536,7989.3888478648,3051.80698941922,435.972427059889,7994,3428,2320.80698941922,1251,349,1786.57142857143,2194,20074.8323081987,22.3618034194055,70.968138736312,72.3057036677977,72.1023181454836,"No","No","Has Capacity","Has Capacity",
2022-08-11,"WV",16748.9453200453,2392.70647429218,1083.63826676224,154.80546668032,3762.1,1002,685.638266762237,600,146,871.714285714286,1074,7508.26122821902,36.4321447315079,81.7751185039675,82.5860271115746,75.6666666666667,"No","No","Has Capacity","Has Capacity",
2022-08-11,"WY",14227.9359473614,2032.56227819448,724.666490330116,103.523784332874,1154,931,658.666490330116,125,79,164.428571428571,0,7307.27597402597,8.08971873543934,42.9231810805792,45.6191588785047,36.8,"No","No","Has Capacity","Has Capacity",
2022-08-12,"AK",7401.64218376584,1057.37745482369,305.566488998375,43.6523555711964,1096.9,401,206.566488998375,145,21,266.857142857143,0,1567.93206793207,25.2376425882505,81.168156714525,79.1471658866355,85.5172413793103,"No","No","Has Capacity","Has Capacity",
2022-08-12,"AL",62297.1802955326,8899.59718507609,3708.23322513219,529.747603590313,11791.8,3440,2872.23322513219,1533,255,1915.14285714286,2188,13058.6904647984,21.5194330407942,75.6421137982989,76.8537208989369,83.3659491193738,"No","No","Has Capacity","Has Capacity",
2022-08-12,"AR",37848.1756247917,5406.88223211311,2211.00091182829,315.857273118327,5275.5,2703,1781.00091182829,877,284,889.857142857143,1265,15249.8720024162,16.4578606423497,66.2401495246272,70.6801171493654,67.6168757126568,"No","No","Has Capacity","Has Capacity",
2022-08-12,"AZ",84552.188158647,12078.8840226639,4019.92125239104,574.274464627291,11663.2,4179,3285.92125239104,1634,648,1928.71428571429,0,57805.8242506812,15.9676529892613,71.8265891660004,74.6296745993201,60.3427172582619,"No","No","Has Capacity","Has Capacity",
2022-08-12,"CA",448391.016308145,64055.8594725922,16895.6152562909,2413.65932232727,50519.4,13759,12661.6152562909,6685,1827,13671.2857142857,0,176149.006342125,21.3427558803349,74.9371226572547,78.5928772579466,72.6701570680628,"No","No","Has Capacity","Has Capacity",
2022-08-12,"CO",57406.8038348644,8200.9719764092,2974.95385393212,424.993407704588,7620.2,3799,2490.95385393212,1256,465,1141.85714285714,1385,17481.8841114419,13.9234367114263,67.3111748519446,67.6543209876543,62.9777070063694,"No","No","Has Capacity","Has Capacity",
2022-08-12,"CT",26887.3836486134,3841.05480694477,2175.68332829553,310.811904042218,7228.4,1596,1732.68332829553,905,316,751.714285714286,825,13510.240018477,19.570517045348,76.0295040632017,79.6298659859604,65.0828729281768,"No","No","Has Capacity","Has Capacity",
2022-08-12,"DC",4371.40084988111,624.485835697302,628.102808302808,89.7289726146869,2653.4,608,476.102808302808,331,63,134.857142857143,120,1553.06796287594,21.5949081865982,82.0568776549782,82.0171546879621,80.9667673716012,"No","No","Has Capacity","Has Capacity",
2022-08-12,"DE",6629.14416450557,947.020594929368,491.665657894094,70.2379511277278,2011.7,504,328.665657894094,181,37,293.142857142857,362,2144.22047546012,30.9542219791662,83.662292693041,84.0253565768621,79.5580110497238,"No","No","Has Capacity","Has Capacity",
2022-08-12,"FL",207071.2697411,29581.6099630143,15501.2,2214.45714285714,46974.8,13822,10557.2,6530,1898,7762.85714285714,7815,87653.4023680656,26.2421725949432,77.5258223558163,76.9775305228442,70.9341500765697,"No","No","Has Capacity","Has Capacity",
2022-08-12,"GA",72978.8287700922,10425.546967156,4074.64046992937,582.091495704196,12772.6,4092,2489.64046992937,2600,527,3562.42857142857,0,28845.6732762506,34.1701839016353,80.5079586777213,81.7979627240781,79.7307692307692,"No","No","Has Capacity","Has Capacity",
2022-08-12,"HI",14278.0366336634,2039.71951909477,780.960033398275,111.565719056896,2309,613,578.960033398275,209,86,448.714285714286,0,7477.40496137526,21.9988229515706,74.9259405197802,76.8853695324283,58.8516746411483,"No","No","Has Capacity","Has Capacity",
2022-08-12,"IA",31873.7953776312,4553.3993396616,2036.14462069141,290.877802955916,4774.5,2462,1632.14462069141,552,159,806.857142857143,0,8311.41725601132,17.7198853574988,65.8153812819895,66.213805406889,71.195652173913,"No","No","Has Capacity","Has Capacity",
2022-08-12,"ID",18928.3647020254,2704.05210028934,856.674312196335,122.382044599476,2202.4,857,723.674312196335,245,73,378.428571428571,0,6297.02608562222,13.9948698247374,67.1415586543618,72.2833117723157,70.2040816326531,"No","No","Has Capacity","Has Capacity",
2022-08-12,"IL",159261.067982292,22751.5811403274,8674.29124056524,1239.18446293789,24147.9,8362,6995.29124056524,3080,1132,4140.57142857143,5727,67612.861063173,18.1990491255671,71.031471719838,71.8394288408433,63.2467532467533,"No","No","Has Capacity","Has Capacity",
2022-08-12,"IN",72998.5505909615,10428.3643701374,4554.72507113444,650.675010162063,12534.1,4552,3608.72507113444,2050,612,2334.71428571429,0,25665.4633041377,22.3881157470866,71.2087419827954,73.7349258554036,70.1463414634146,"No","No","Has Capacity","Has Capacity",
2022-08-12,"KS",50860.8657121704,7265.83795888148,2338.59771401688,334.085387716698,4591.9,3481,2024.59771401688,799,209,942.428571428571,0,11373.9280124789,12.9706797311187,55.9093683656682,59.6077976328615,73.8423028785982,"No","No","Has Capacity","Has Capacity",
2022-08-12,"KY",50027.0251024903,7146.71787178432,3069.31994217216,438.474277453165,10184.3,3156,2243.31994217216,1332,344,1741.85714285714,2111,21412.6252161882,24.3728264373511,77.9727625642198,75.7380073800738,74.1741741741742,"No","No","Has Capacity","Has Capacity",
2022-08-12,"LA",49719.3202756181,7102.76003937401,3560.52669215119,508.646670307313,8208.6,3585,2711.52669215119,1464,391,1541.42857142857,1958,14202.4023572779,21.7018252465759,66.9672454236874,71.5611613517373,73.292349726776,"No","No","Has Capacity","Has Capacity",
2022-08-12,"MA",37235.0370200441,5319.29100286344,2305.18146081909,329.31163725987,11450.2,2453,1641.18146081909,1213,215,1411.71428571429,9882,15252.675757977,26.5395197396485,85.66678782188,86.5919650177644,82.275350370981,"No","No","Unsustainable","Has Capacity",
2022-08-12,"MD",41080.1098501454,5868.58712144935,2312.68440881515,330.383486973593,9294,2016,1698.68440881515,1250,414,1561.42857142857,1940,29487.4167490693,26.6065500795181,81.7227844973623,82.8059701492537,66.88,"No","No","Has Capacity","Has Capacity",
2022-08-12,"ME",11837.2798849461,1691.03998356373,732.797046064186,104.685292294884,2497.4,853,641.797046064186,316,114,166.857142857143,0,6215.50941915228,9.86713173425414,74.3013916047015,72.501611863314,63.9240506329114,"No","No","Has Capacity","Has Capacity",
2022-08-12,"MI",79678.0492424907,11382.578463213,4408.84531849116,629.835045498737,15256.6,4368,3299.84531849116,2357,611,2305.28571428571,0,44867.0680754863,20.2527548721593,78.3710307769021,79.9669785360484,74.0772168010182,"No","No","Has Capacity","Has Capacity",
2022-08-12,"MN",23014.1453453568,3287.73504933668,1263.90365588788,180.55766512684,5688.4,1570,699.903655887878,824,190,1462.85714285714,10240,17318.7892132608,44.4943744220594,87.6959486694347,83.1364124597207,76.9417475728155,"No","No","Unsustainable","Has Capacity",
2022-08-12,"MO",47180.8273165349,6740.11818807641,2998.15259825625,428.307514036608,11520.3,2661,2179.15259825625,1704,418,1766.14285714286,0,18987.2027210884,26.2034404718191,81.0842374047876,83.8089443261332,75.4694835680751,"No","No","Has Capacity","Has Capacity",
2022-08-12,"MS",65234.4386247438,9319.20551782054,2419.54596604414,345.649423720592,5160.5,3208,2110.54596604414,727,189,1209.28571428571,1571,14918.665742025,12.9762747690591,59.1019093877698,64.1844367533772,74.0027510316369,"No","No","Has Capacity","Has Capacity",
2022-08-12,"MT",9814.13767467757,1402.01966781108,836.00161612266,119.428802303237,2112.3,934,651.00161612266,220,76,306.714285714286,0,2765.20576180576,21.8766036423117,69.180437621424,68.445945945946,65.4545454545455,"No","No","Has Capacity","Has Capacity",
2022-08-12,"NC",136449.525972396,19492.789424628,5115.41649525314,730.773785036162,17594.7,5195,3868.41649525314,2161,384,4332.85714285714,5059,32406.7542257262,22.2279995359865,78.013739960027,77.6971622375821,82.2304488662656,"No","No","Has Capacity","Has Capacity",
2022-08-12,"ND",6851.27842795716,978.754061136737,343.440952816836,49.062993259548,1214,499,246.440952816836,209,86,260.285714285714,271,5596.06529209622,26.5935769383593,79.7000862589097,77.7232142857143,58.8516746411483,"No","No","Has Capacity","Has Capacity",
2022-08-12,"NE",14327.5628571429,2046.79469387755,811.964090177134,115.994870025305,3151,1187,601.964090177134,485,114,415.285714285714,785,5381.63760932945,20.289563751945,80.8960936154512,74.2292661745549,76.4948453608247,"No","No","Continued Risk","Has Capacity","This state was either at capacity or forecasted to exceed capacity in at least 1 of the last 7 days."
2022-08-12,"NH",9443.31762713863,1349.04537530552,692.18154692598,98.8830781322829,2545.3,563,590.18154692598,225,54,195.428571428571,217,2248.64858670741,14.4864342598048,76.8128885818575,80.4785020804438,76,"No","No","Has Capacity","Has Capacity",
2022-08-12,"NJ",128486.920539158,18355.2743627368,6505.24583986484,929.320834266406,17397.4,7258,5337.24583986484,2895,1650,3050.28571428571,3496,131437.502281537,16.6180338904556,69.3215892037612,70.1991377540546,43.0051813471503,"No","No","Has Capacity","Has Capacity",
2022-08-12,"NM",20443.8160461089,2920.54514944413,747.376427802982,106.768061114712,2489.3,1219,536.376427802982,373,86,722.714285714286,855,5964.49763033175,24.7458693063465,78.4527205317567,70.8791208791209,76.9436997319035,"No","No","Has Capacity","Has Capacity",
2022-08-12,"NV",77816.4393966503,11116.6341995215,3408.03104366601,486.861577666573,5426.9,1965,3158.03104366601,792,194,466.857142857143,409,18833.1448163265,4.19962674383258,41.8078268686357,76.668249821895,75.5050505050505,"No","No","Has Capacity","Has Capacity",
2022-08-12,"NY",194119.770533208,27731.3957904583,10084.2627489765,1440.60896413951,34087.8,10136,7677.26274897654,4579,1293,5761.14285714286,6459,107014.906768847,20.7748030451649,77.4779752610126,79.1992448028894,71.7623935357065,"No","No","Has Capacity","Has Capacity",
2022-08-12,"OH",102880.397781625,14697.1996830892,6152.19789950101,878.88541421443,19192.5,5851,4456.19789950101,3731,1091,3716.57142857143,26016,55858.0838816858,25.2876160677585,76.7815662394112,79.6444475368773,70.7585097829,"No","No","Unsustainable","Has Capacity",
2022-08-12,"OK",46742.7311216427,6677.53301737754,2241.41440526032,320.202057894331,5985.4,2944,1650.41440526032,968,277,1648.28571428571,0,9668.91298042059,24.6840518795824,72.4259965038206,71.4866828087167,71.3842975206611,"No","No","Has Capacity","Has Capacity",
2022-08-12,"OR",38891.5043433069,5555.92919190099,1698.40233004784,242.628904292548,5535.8,1396,1337.40233004784,688,141,951,1038,12615.3280361569,17.1168488141695,75.840848115036,79.3277062046498,79.5058139534884,"No","No","Has Capacity","Has Capacity",
2022-08-12,"PA",103031.170944599,14718.7387063713,6727.94056777714,961.134366825306,22936.6,7909,5242.94056777714,3674,1031,3215.85714285714,5033,63338.3752705628,21.8487277137755,77.1415965409993,77.5834703248115,71.9379422972237,"No","No","Has Capacity","Has Capacity",
2022-08-12,"RI",4512.5817578544,644.654536836343,230.86207292536,32.9802961321943,1611.1,223,131.86207292536,146,35,146.714285714286,273,4577.94805194805,22.7585904280282,91.8154010970542,90.2407002188184,76.027397260274,"No","No","Has Capacity","Has Capacity",
2022-08-12,"SC",51053.2380188824,7293.3197169832,2369.88357316546,338.554796166494,6763.8,2682,1602.88357316546,1282,408,1982.14285714286,2434,28055.8963651361,27.1775122174782,76.3020258853683,76.8653497800397,68.1747269890796,"No","No","Has Capacity","Has Capacity",
2022-08-12,"SD",5164.84703655507,737.835290936438,526.082485245045,75.1546407492922,1224.2,919,368.082485245045,238,114,196,0,2907.16238698011,26.5641942595674,69.9328144710795,62.0404791408509,52.1008403361345,"No","No","Has Capacity","Has Capacity",
2022-08-12,"TN",105976.147602646,15139.4496575209,4884.81268841409,697.830384059155,13689.3,5584,4052.81268841409,2448,838,2562.57142857143,3180,51989.590632697,16.9264503435791,70.3943029343057,72.8549900345146,65.7679738562092,"No","No","Has Capacity","Has Capacity",
2022-08-12,"TX",259036.927384251,37005.2753406073,13660.563854948,1951.50912213543,41036.2,14957,9624.56385494803,5914,725,9722.85714285714,9269,41666.7204168693,26.2742461807543,76.5461620351104,76.8728835835666,87.7409536692594,"No","No","Has Capacity","Has Capacity",
2022-08-12,"UT",24963.5840732413,3566.22629617733,1464.27158189865,209.18165455695,3993.2,1565,1153.27158189865,431,138,669.714285714286,4688,8400.95360587965,18.7793547042194,71.1191129445395,73.9383846794338,67.9814385150812,"No","No","Unsustainable","Has Capacity",
2022-08-12,"VA",97946.2052516403,13992.3150359486,4461.87401699147,637.410573855924,12740.5,5186,3532.87401699147,1901,651,2783.28571428571,3103,33060.2064556967,19.8915312236394,72.270523001519,71.1038056499694,65.7548658600736,"No","No","Has Capacity","Has Capacity",
2022-08-12,"VT",1742.53557624641,248.933653749488,242.054651685686,34.579235955098,1029.3,309,193.054651685686,91,22,81,71,219.995140913508,32.5387904688507,81.2440831938515,75.9345794392523,75.8241758241758,"No","No","Has Capacity","Has Capacity",
2022-08-12,"WA",44287.7611570141,6326.82302243058,2035.29851478621,290.756930683745,8991.3,1721,1409.29851478621,1158,180,1720.42857142857,1874,17826.8966418863,27.1926141339675,84.3259760570083,85.8540193983232,84.4559585492228,"No","No","Has Capacity","Has Capacity",
2022-08-12,"WI",54643.9203818849,7806.27434026927,3038.92239946538,434.131771352198,7994,3539,2296.92239946538,1237,375,1795.85714285714,2187,20962.2562572199,23.0053039974918,71.2669201968303,71.4550733989353,69.6847210994341,"No","No","Has Capacity","Has Capacity",
2022-08-12,"WV",16974.7877215278,2424.96967450397,1052.88016346162,150.411451923088,3762.1,977,665.880163461618,527,120,879.571428571429,1023,7092.00317781309,36.2714403326031,82.3003066515612,81.873840445269,77.2296015180266,"No","No","Has Capacity","Has Capacity",
2022-08-12,"WY",14063.9070526246,2009.12957894637,727.126955446395,103.875279349485,1154,917,660.126955446395,125,78,164.428571428571,0,14674.9850746269,8.18407001477729,42.7966243114043,46.4369158878505,37.6,"No","No","Has Capacity","Has Capacity",
2022-08-13,"AK",6810.0236347965,972.860519256643,311.369054097481,44.4812934424973,1096.9,409,202.369054097481,139,23,266.857142857143,0,1184.42050079327,27.4301544337565,81.5508201205688,78.4510010537408,83.4532374100719,"No","No","Has Capacity","Has Capacity",
2022-08-13,"AL",62033.3931458723,8861.91330655319,3707.11784628644,529.588263755206,11791.8,3772,2866.11784628644,1530,287,1905.71428571429,1959,12573.5367385454,21.5045467021783,75.6939750819515,74.6845637583893,81.2418300653595,"No","No","Has Capacity","Has Capacity",
2022-08-13,"AR",36810.5747373468,5258.65353390669,2198.93421234644,314.133458906634,5275.5,2881,1779.93421234644,874,342,896.714285714286,1114,17665.9058496907,17.0521651584852,66.2603693991767,68.228936921041,60.8695652173913,"No","No","Has Capacity","Has Capacity",
2022-08-13,"AZ",83916.4934076103,11988.0704868015,4032.3605233768,576.051503339543,11663.2,4322,3290.3605233768,1613,644,1928.71428571429,0,50155.7862482836,16.0886131578701,71.7885269619247,73.6447344350265,60.0743955362678,"No","No","Has Capacity","Has Capacity",
2022-08-13,"CA",448210.921722662,64030.1316746661,16699.4952777894,2385.64218254134,50519.4,14481,12574.4952777894,6657,1926,13134.2857142857,44308,192272.224762414,20.5126639142652,75.1095712186024,77.3960414585415,71.0680486705723,"No","No","Has Capacity","Has Capacity",
2022-08-13,"CO",59446.7800813756,8492.39715448222,2950.5596272793,421.508518182758,7620.2,3906,2490.5596272793,1255,496,1093.57142857143,1217,20363.7658536585,12.8770641395904,67.3163482942796,66.8898872594727,60.4780876494024,"No","No","Has Capacity","Has Capacity",
2022-08-13,"CT",27628.5944045151,3946.94205778787,2167.86242414711,309.694632021016,7228.4,1840,1729.86242414711,901,329,744.428571428571,781,17055.8365633483,18.8608943462879,76.0685293543922,76.4916315318768,63.4850166481687,"No","No","Has Capacity","Has Capacity",
2022-08-13,"DC",3782.22222222222,540.31746031746,620.2734746307,88.6104963758143,2653.4,620,469.2734746307,331,63,130.571428571429,98,2682.54399243141,24.165687426557,82.3142581355732,81.5311289842121,80.9667673716012,"No","No","Has Capacity","Has Capacity",
2022-08-13,"DE",6468.80146038739,924.114494341056,478.714767390586,68.3878239129409,2011.7,593,317.714767390586,181,48,296,383,2926.83229813665,32.0306630631374,84.2066527121049,81.2401138880101,73.4806629834254,"No","No","Has Capacity","Has Capacity",
2022-08-13,"FL",204258.404059652,29179.7720085217,15385.2,2197.88571428571,46974.8,14932,10557.2,6498,1971,7505.42857142857,7202,89521.0765060954,25.7213406918898,77.5258223558163,74.9949762207784,69.6675900277008,"No","No","Has Capacity","Has Capacity",
2022-08-13,"GA",73157.6056750291,10451.0865250042,4087.46027835157,583.922896907367,12772.6,4675,2501.46027835157,2597,521,3562.42857142857,0,28007.7527740315,34.0866814460438,80.4154183302416,79.1963332146671,79.9383904505198,"No","No","Has Capacity","Has Capacity",
2022-08-13,"HI",14298.0169154229,2042.57384506041,778.211633732257,111.17309053318,2309,605,577.211633732257,208,92,448.714285714286,0,10083.5095948827,21.9680814380062,75.0016615966974,76.969927674153,55.7692307692308,"No","No","Has Capacity","Has Capacity",
2022-08-13,"IA",32670.0299901395,4667.1471414485,2064.20104825327,294.885864036182,4774.5,2603,1666.20104825327,547,173,752,1635,11980.8830150754,16.1126267762496,65.1020829772066,63.7364168292003,68.3729433272395,"No","No","Has Capacity","Has Capacity",
2022-08-13,"ID",17926.4090108785,2560.91557298264,877.774792264309,125.396398894901,2202.4,925,733.774792264309,248,74,349.428571428571,753,6050.68131868132,13.644673612633,66.682946228464,70.0937601034594,70.1612903225807,"No","No","Has Capacity","Has Capacity",
2022-08-13,"IL",166232.321105693,23747.4744436704,8823.28749781574,1260.46964254511,24147.9,8930,7188.28749781574,3077,1191,3780.28571428571,3735,68490.9000746554,15.9186852616797,70.232245877216,69.8371951631426,61.2934676633084,"No","No","Has Capacity","Has Capacity",
2022-08-13,"IN",72102.0953426475,10300.2993346639,4645.15301919443,663.593288456347,12534.1,5136,3668.15301919443,1978,610,2224.85714285714,5165,22620.6513400443,21.5999270561949,70.7346118253849,70.1846046673633,69.1607684529828,"No","No","Has Capacity","Has Capacity",
2022-08-13,"KS",49237.6845064877,7033.95492949825,2356.45698209186,336.636711727409,4591.9,3740,2029.45698209186,787,243,942.428571428571,0,13226.4471513376,13.3982742408018,55.8035457633689,56.3797527408444,69.1232528589581,"No","No","Has Capacity","Has Capacity",
2022-08-13,"KY",49100.8274593521,7014.40392276459,3073.41426040416,439.059180057738,10184.3,3366,2233.41426040416,1311,342,1733.71428571429,2043,18579.8178571429,24.7164877415696,78.0700268019976,73.552290406223,73.9130434782609,"No","No","Has Capacity","Has Capacity",
2022-08-13,"LA",49991.712299442,7141.67318563457,3484.64349218819,497.806213169741,8208.6,3801,2653.64349218819,1454,400,1543,1771,10863.9054686455,21.6055812117493,67.6723985553177,69.6454240536656,72.4896836313618,"No","No","Has Capacity","Has Capacity",
2022-08-13,"MA",37169.8567286926,5309.97953267037,2308.02329755378,329.717613936255,11450.2,2678,1642.02329755378,1207,231,1411.71428571429,0,14277.0244974038,26.5860588921016,85.6594356644095,85.2289023717595,80.8616404308202,"No","No","Has Capacity","Has Capacity",
2022-08-13,"MD",41145.9963237459,5877.99947482084,2308.78710662001,329.826729517144,9294,2166,1698.78710662001,1270,451,1559.71428571429,1540,38227.5636416862,26.5347809640937,81.7216795069937,81.2872570194384,64.488188976378,"No","No","Has Capacity","Has Capacity",
2022-08-13,"ME",10949.2355883745,1564.17651262493,738.520740936441,105.50296299092,2497.4,896,639.520740936441,312,117,208.428571428571,461,4618.98769651401,13.3251311310637,74.3925386026892,70.9844559585492,62.5,"No","No","Has Capacity","Has Capacity",
2022-08-13,"MI",79884.4933899125,11412.0704842732,4427.24748971011,632.463927101445,15256.6,4873,3309.24748971011,2335,633,2305.28571428571,0,40773.0372689326,20.2004160197099,78.309403866457,77.5995219270019,72.8907922912205,"No","No","Has Capacity","Has Capacity",
2022-08-13,"MN",22748.9737779777,3249.85339685396,1269.52116211274,181.360166016106,5688.4,1619,696.521162112739,799,180,1462.85714285714,0,17603.3178758414,45.0130194879951,87.7554116779281,82.2944006999125,77.4718397997497,"No","No","Has Capacity","Has Capacity",
2022-08-13,"MO",47155.8735599497,6736.5533657071,2959.91221467276,422.844602096108,11520.3,2892,2150.91221467276,1706,436,1547.85714285714,10835,21157.8052808164,22.9769892529408,81.3293732396486,82.2019816604099,74.4431418522861,"No","No","Unsustainable","Has Capacity",
2022-08-13,"MS",68761.9046049638,9823.12922928054,2415.78542588016,345.112203697165,5160.5,3345,2121.78542588016,733,224,1260.85714285714,1507,19441.4897959184,12.8355955971628,58.8841115031459,62.2715993683736,69.4406548431105,"No","No","Has Capacity","Has Capacity",
2022-08-13,"MT",10112.2817869253,1444.61168384647,847.718344303865,121.102620614838,2112.3,1012,665.718344303865,221,82,265.857142857143,1861,3488.52047952048,18.4033637433462,68.4837218054318,65.7992565055762,62.89592760181,"No","No","Unsustainable","Has Capacity",
2022-08-13,"NC",133649.707965199,19092.8154235999,5086.07116120971,726.58159445853,17594.7,5495,3836.07116120971,2146,383,4221.14285714286,4494,31253.4218837438,22.1085406394557,78.1975756266961,76.3503335485259,82.1528424976701,"No","No","Has Capacity","Has Capacity",
2022-08-13,"ND",6877.18165992334,982.454522846191,338.360721687798,48.3372459553997,1214,530,242.360721687798,209,92,253.571428571429,267,5937.40535714286,25.8099914728701,80.0361843749754,75.9200363471149,55.9808612440191,"No","No","Has Capacity","Has Capacity",
2022-08-13,"NE",13906.3783018868,1986.62547169811,800.11384863124,114.301978375891,3151,1374,588.11384863124,483,119,415.285714285714,0,10089.7305424528,20.9040767976633,81.3356442833627,70.5655526992288,75.3623188405797,"No","No","Continued Risk","Has Capacity","This state was either at capacity or forecasted to exceed capacity in at least 1 of the last 7 days."
2022-08-13,"NH",8284.63420037106,1183.51917148158,663.973163127764,94.853309018252,2545.3,610,563.973163127764,225,59,231.714285714286,254,2476.996,19.5784142156494,77.8425661757842,78.7159804605722,73.7777777777778,"No","No","Has Capacity","Has Capacity",
