"date","state","Total number of new cases in 7 days to reach circuit breaker","Average daily cases to reach circuit breaker","Total number of new hospitalizations in 7 days to reach circuit breaker","Average daily hospitalizations to reach circuit breaker","Total Beds","Open Beds","Total ICU Beds","Open ICU Beds","Average New Daily Cases","New Cases Yesterday (State)","Average daily cases to reach ICU circuit breaker","casethresholdpct","Percent Occupied","ICU Percent Occupied","At Threshold?","At ICU Threshold?","Category","ICU Category","Warning"
2021-11-09,"AK",13289.0821830744,1898.44031186777,410.977713206152,58.7111018865932,988.4,277.977713206152,123,31,570.571428571429,1339,12100.0948115651,30.054746783694,71.8759901653023,74.7967479674797,"No","No","Has Capacity","Has Capacity",
2021-11-09,"AL",83310.2038192321,11901.4576884617,4005.73626788323,572.248038269033,13566.3,3720.73626788323,1577,217,675.571428571429,1078,58612.7417006496,5.67637550168652,72.5736842920823,86.2396956246037,"No","No","Has Capacity","Has Capacity",
2021-11-09,"AR",28913.911104608,4130.55872922971,2512.30219284613,358.900313263734,7537.7,2245.30219284613,936,193,433.428571428571,141,16646.3425408204,10.4932189527154,70.2123699159407,79.3803418803419,"No","No","Has Capacity","Has Capacity",
2021-11-09,"AZ",63461.9510052153,9065.99300074504,5012.49509729185,716.07072818455,14165.3,3332.49509729185,2208,758,3053.57142857143,2657,56404.6795750145,33.6815992282422,76.4742356512616,65.6702898550725,"No","No","Has Capacity","Has Capacity",
2021-11-09,"CA",256925.123638728,36703.5890912468,16918.9259475358,2416.98942107655,60218.7,14022.9259475359,7050,1672,6334.71428571429,18893,270186.721521421,17.259114006442,76.7133366420467,76.2836879432624,"No","No","Has Capacity","Has Capacity",
2021-11-09,"CO",50081.4477584018,7154.49253691454,4126.24663360133,589.46380480019,10215,2469.24663360133,1304,186,2970.14285714286,8193,29762.5162699005,41.5143749443866,75.827247835523,85.7361963190184,"No","No","Unsustainable","Has Capacity",
2021-11-09,"CT",19971.8649866035,2853.12356951479,1762.05717815349,251.722454021928,7815.9,1547.05717815349,1025,434,356.428571428571,941,24308.8237787612,12.4925739367534,80.2062823455585,57.6585365853659,"No","No","Has Capacity","Has Capacity",
2021-11-09,"DC",9413.42203690274,1344.77457670039,633.607275803722,90.5153251148174,2788.7,591.607275803722,338,83,82.8571428571429,251,9355.21758186861,6.16141502767292,78.7855532755864,75.4437869822485,"No","No","Has Capacity","Has Capacity",
2021-11-09,"DE",12008.8754464072,1715.55363520103,817.323855614539,116.760550802077,2787.5,696.323855614539,197,38,248.857142857143,236,26832.3743813218,14.5059377772226,75.019771995891,80.7106598984772,"No","No","Has Capacity","Has Capacity",
2021-11-09,"FL",114737.990675144,16391.1415250206,13391.3739764213,1913.05342520304,51846.8,11984.3739764213,6440,1660,1510.85714285714,1810,115301.061044948,9.21752240715426,76.8850267009318,74.2236024844721,"No","No","Has Capacity","Has Capacity",
2021-11-09,"GA",48950.1258440407,6992.87512057724,5526.40987820438,789.487125457769,19857.5,4604.40987820438,2669,529,673,0,37250.0926539279,9.62408148859443,76.8127413913918,80.179842637692,"No","No","Has Capacity","Has Capacity",
2021-11-09,"HI",14951.2596518226,2135.89423597466,675.933096085409,96.5618708693442,2404.1,638.933096085409,209,53,104.142857142857,97,15172.3496269528,4.8758433535139,73.4231897140132,74.6411483253589,"No","No","Has Capacity","Has Capacity",
2021-11-09,"IA",36740.4686924225,5248.63838463178,2613.36991780107,373.338559685868,6797.3,2079.36991780107,609,107,1251.85714285714,3241,46436.3852357522,23.851083864391,69.4088841481018,82.4302134646962,"No","No","Has Capacity","Has Capacity",
2021-11-09,"ID",18675.4689755514,2667.92413936449,1021.43060232426,145.918657474895,2739.6,699.430602324263,318,57,689.285714285714,843,12701.6865088902,25.836031246747,74.4696086171608,82.0754716981132,"No","No","Has Capacity","Has Capacity",
2021-11-09,"IL",127166.185698321,18166.5979569031,8739.11727584003,1248.44532512,27775.7,7665.11727584003,3258,978,2670.85714285714,7359,154038.982056876,14.7020215298058,72.4035135897924,69.9815837937385,"No","No","Has Capacity","Has Capacity",
2021-11-09,"IN",76139.4544089698,10877.0649155671,6703.90615362527,957.700879089325,16837.8,5707.90615362527,2312,630,1790.28571428571,4850,67472.6091628762,16.4592721306966,66.1006416893818,72.7508650519031,"No","No","Has Capacity","Has Capacity",
2021-11-09,"KS",38414.211572054,5487.74451029342,3090.46816965543,441.495452807918,7345.5,2634.46816965543,794,185,815.571428571429,1339,32223.5078514659,14.8616872932341,64.134937449385,76.7002518891688,"No","No","Has Capacity","Has Capacity",
2021-11-09,"KY",36395.5603646385,5199.36576637693,3208.27228670408,458.324612386297,9861.5,2563.27228670408,1431,174,1046.57142857143,518,34050.6609542384,20.1288286994418,74.0072779323219,87.8406708595388,"No","No","Has Capacity","Has Capacity",
2021-11-09,"LA",47003.6192397582,6714.80274853688,3228.33631079221,461.190901541744,10971.3,3005.33631079221,1505,365,379.857142857143,810,50382.2015473989,5.65701118979126,72.6072907422802,75.7475083056478,"No","No","Has Capacity","Has Capacity",
2021-11-09,"MA",53353.9897556754,7621.99853652506,2540.45597806061,362.922282580088,15659.6,2110.45597806061,1315,245,1510.85714285714,4326,36214.5341236263,19.8223226574635,86.5229253744629,81.3688212927757,"No","No","Has Capacity","Has Capacity",
2021-11-09,"MD",20844.9955815708,2977.85651165297,2023.92847172431,289.132638817758,9764.8,1587.92847172431,1273,354,697.857142857143,1003,20186.7278208169,23.434881436573,83.7382386559448,72.191673212883,"No","No","Has Capacity","Has Capacity",
2021-11-09,"ME",15469.5224788888,2209.9317826984,957.422179712283,136.774597101755,2878.1,791.422179712283,335,84,513.285714285714,938,12099.2652269818,23.2263148710851,72.5019221113831,74.9253731343284,"No","No","Has Capacity","Has Capacity",
2021-11-09,"MI",66785.6972590773,9540.8138941539,5217.97444333014,745.424920475735,20373.9,2915.97444333014,2568,402,4886.57142857143,10069,56647.9558426148,51.217553164575,85.687696301002,84.3457943925234,"No","No","Unsustainable","Has Capacity",
2021-11-09,"MN",42614.5878696457,6087.79826709225,2250.29143443023,321.470204918605,9436.9,1336.29143443023,964,165,3036.42857142857,4231,39956.2407225586,49.8772863063164,85.8397203061362,82.8838174273859,"No","No","Has Capacity","Has Capacity",
2021-11-09,"MO",46041.3392562091,6577.33417945844,3475.3954201027,496.485060014672,14600.2,2867.3954201027,1789,342,1139.28571428571,1333,36070.9126609637,17.3213901438032,80.3605743749901,80.8831749580771,"No","No","Has Capacity","Has Capacity",
2021-11-09,"MS",53322.3762337753,7617.48231911076,2944.95441652021,420.707773788601,7823.5,2834.95441652021,799,154,329.285714285714,560,34379.7081334255,4.32276309272949,63.7636043136677,80.7259073842303,"No","No","Has Capacity","Has Capacity",
2021-11-09,"MT",11779.5208483575,1682.7886926225,1153.24939438632,164.74991348376,2574.7,651.249394386323,229,47,624.857142857143,898,8379.26471820299,37.1322404052614,74.7058144876559,79.4759825327511,"No","No","Has Capacity","Has Capacity",
2021-11-09,"NC",89514.742701591,12787.8203859416,5507.86245047091,786.837492924415,21071,4757.86245047091,2276,425,1611,1010,79035.1391480301,12.5979248330002,77.4198545371795,81.3268892794376,"No","No","Has Capacity","Has Capacity",
2021-11-09,"ND",9651.47288379972,1378.78184054282,527.932637880008,75.4189482685725,1855.5,336.932637880008,206,51,510.714285714286,942,7225.06397060148,37.040978543293,81.8414099768252,75.2427184466019,"No","No","Has Capacity","Has Capacity",
2021-11-09,"NE",13377.5269117188,1911.07527310269,848.178192987752,121.168313283965,3720,521.178192987752,482,60,808.428571428571,2750,7566.9401857689,42.3022882879994,85.9898335218346,87.551867219917,"No","No","Unsustainable","Has Capacity",
2021-11-09,"NH",11239.0641101122,1605.58058715888,608.753533805799,86.9647905436856,2664.4,391.753533805799,225,43,648.857142857143,1993,15727.868769845,40.4126175943191,85.2967447152905,80.8888888888889,"No","No","Unsustainable","Has Capacity","This state was either at capacity or forecasted to exceed capacity in at least 1 of the last 7 days."
2021-11-09,"NJ",123361.062735452,17623.0089622075,7335.36076639065,1047.90868091295,21146,6798.36076639065,2950,1627,1226.14285714286,852,236546.763876842,6.9576248855818,67.8503699688326,44.8474576271186,"No","No","Has Capacity","Has Capacity",
2021-11-09,"NM",14845.0069203524,2120.71527433605,1117.43266935894,159.633238479849,3491.5,629.432669358941,447,43,1178.71428571429,3344,9664.12778506481,55.5809777945469,81.9724282010901,90.3803131991051,"No","No","Unsustainable","Has Capacity",
2021-11-09,"NV",16693.2102888976,2384.74432698537,1971.5829666896,281.654709527086,7130.3,1461.5829666896,811,118,791.285714285714,1876,18685.8697859442,33.1811551172031,79.5018026353786,85.4500616522811,"No","No","Has Capacity","Has Capacity",
2021-11-09,"NY",165195.052923548,23599.2932747926,10108.6315570079,1444.0902224297,43816.1,8407.63155700789,5002,1462,4315.42857142857,3814,222300.303950801,18.2862618858085,80.8115474517178,70.7716913234706,"No","No","Has Capacity","Has Capacity",
2021-11-09,"OH",83084.2800528272,11869.1828646896,8071.15461931228,1153.02208847318,27356.5,5768.15461931228,3892,813,3933,3122,67960.5951038964,33.1362322481401,78.9148662317464,79.1109969167523,"No","No","Has Capacity","Has Capacity",
2021-11-09,"OK",20789.0806106811,2969.86865866873,3271.70662022498,467.38666003214,8299.1,2641.70662022498,988,152,591,1482,13226.5843756586,19.8998699243798,68.1687578144018,84.6153846153846,"No","No","Has Capacity","Has Capacity",
2021-11-09,"OR",38253.0560553379,5464.7222936197,1925.90569852523,275.129385503604,6858.3,1549.90569852523,784,177,949,2116,46624.6849719647,17.3659327777369,77.4010221406875,77.4234693877551,"No","No","Has Capacity","Has Capacity",
2021-11-09,"PA",84299.536427652,12042.790918236,6195.60615329841,885.086593328344,27725.9,4212.60615329841,3549,546,4194.57142857143,3254,86652.7205005605,34.8305592702746,84.8062419856581,84.6153846153846,"No","No","Has Capacity","Has Capacity",
2021-11-09,"RI",8963.18403023162,1280.45486146166,394.398806829349,56.342686689907,2085.6,325.398806829349,146,25,277.571428571429,225,15240.9394890347,21.6775645066142,84.3978324305069,82.8767123287671,"No","No","Has Capacity","Has Capacity",
2021-11-09,"SC",33476.9855762953,4782.42651089933,2379.67692837031,339.953846910044,9888.9,2015.67692837031,1340,354,652,499,27870.1714250401,13.6332466063842,79.6167730650496,73.5820895522388,"No","No","Has Capacity","Has Capacity",
2021-11-09,"SD",8906.74139634926,1272.39162804989,963.889965253821,137.698566464832,2280,719.889965253821,252,69,358.714285714286,401,7298.79631540716,28.1921287287988,68.4258787169377,72.6190476190476,"No","No","Has Capacity","Has Capacity",
2021-11-09,"TN",79024.1173440715,11289.1596205816,5639.94980145262,805.707114493231,17459.6,5122.94980145262,2434,740,990.714285714286,549,61778.4137725071,8.77580191095962,70.6582636403319,69.5973705834018,"No","No","Has Capacity","Has Capacity",
2021-11-09,"TX",183954.908007664,26279.2725725234,16374.1491129365,2339.16415899092,56556.7,14219.1491129365,6607,855,2940.14285714286,1551,125600.599659944,11.1880678927808,74.8585948032037,87.0591796579385,"No","No","Has Capacity","Has Capacity",
2021-11-09,"UT",41600.9345970443,5942.99065672062,2370.73985312347,338.677121874782,5280.6,1779.73985312347,627,159,1645,3972,22097.4387147645,27.6796666025338,66.2966357398123,74.6411483253589,"No","No","Has Capacity","Has Capacity",
2021-11-09,"VA",75879.5196936215,10839.9313848031,5205.9568270756,743.708118153657,16453.6,4579.9568270756,1920,541,1304.57142857143,3448,80882.3942490693,12.0348679549795,72.164408840159,71.8229166666667,"No","No","Has Capacity","Has Capacity",
2021-11-09,"VT",6544.85628090999,934.979468701427,319.689762611276,45.6699660873251,1115.5,250.689762611276,103,18,279.428571428571,223,4614.87681220856,29.8860649653263,77.5266909357888,82.5242718446602,"No","No","Has Capacity","Has Capacity",
2021-11-09,"WA",53271.4148038227,7610.20211483181,2563.96846499417,366.281209284882,10926.5,1878.96846499417,1252,283,1830.14285714286,5221,46224.8462901097,24.0485446973349,82.8035650483305,77.3961661341853,"No","No","Has Capacity","Has Capacity",
2021-11-09,"WI",50815.638841177,7259.376977311,4036.65680549787,576.665257928268,11278.5,2809.65680549787,1553,470,2571.85714285714,5598,43012.4071665497,35.4280698039986,75.0883822715975,69.73599484868,"No","No","Has Capacity","Has Capacity",
2021-11-09,"WV",21212.5604493679,3030.36577848113,1408.66535586124,201.237907980178,4899.9,1032.66535586124,658,163,792.571428571429,407,15811.5684411976,26.1543155680922,78.9247667123565,75.2279635258359,"No","No","Has Capacity","Has Capacity",
2021-11-09,"WY",12020.6064345349,1717.22949064784,927.311849255949,132.473121322278,1410.1,726.311849255949,137,56,338.285714285714,672,13430.3035562688,19.6995052861626,48.4921743666443,59.1240875912409,"No","No","Has Capacity","Has Capacity",
2021-11-10,"AK",12831.5093905209,1833.07277007442,408.290420539332,58.3272029341902,988.4,269.290420539332,131,27,553.857142857143,374,12281.9752589915,30.2146838848443,72.7549149595982,79.3893129770992,"No","No","Has Capacity","Has Capacity",
2021-11-10,"AL",69635.6491271052,9947.94987530074,3879.5800361114,554.225719444486,13566.3,3596.5800361114,1580,201,620.285714285714,235,46306.7006612335,6.23531201967342,73.488865526257,87.2784810126582,"No","No","Has Capacity","Has Capacity",
2021-11-10,"AR",29309.075424992,4187.01077499885,2515.80007707451,359.400011010644,7537.7,2252.80007707451,953,189,429.571428571429,614,18043.0646587609,10.2596208048102,70.112898137701,80.1678908709339,"No","No","Has Capacity","Has Capacity",
2021-11-10,"AZ",54465.47237185,7780.78176740714,5003.98433793933,714.854905419904,14165.3,3310.98433793933,2212,734,3163.28571428571,3118,47795.1211395927,40.6551142140547,76.6260909550851,66.8173598553345,"No","No","Has Capacity","Has Capacity",
2021-11-10,"CA",245898.089798361,35128.2985426229,15916.3201817447,2273.76002596353,60218.7,13115.3201817447,7048,1634,6297,3945,244182.198751333,17.9257187545236,78.2205192378037,76.8161180476731,"No","No","Has Capacity","Has Capacity",
2021-11-10,"CO",47940.6098760957,6848.65855372795,4132.82072751151,590.402961073073,10215,2431.82072751151,1346,205,2987,2514,26594.3303585519,43.6143804887758,76.1936296866225,84.7696879643388,"No","No","Has Capacity","Has Capacity",
2021-11-10,"CT",20024.9054754688,2860.70078220982,1797.71739449622,256.816770642317,7815.9,1574.71739449622,1025,421,341.714285714286,309,28694.4449228112,11.945125049056,79.8523855922387,58.9268292682927,"No","No","Has Capacity","Has Capacity",
2021-11-10,"DC",9482.10264292996,1354.58609184714,632.559163987138,90.3655948553054,2788.7,591.559163987138,334,71,79,44,9283.65785284547,5.83203979986788,78.7872785173329,78.7425149700599,"No","No","Has Capacity","Has Capacity",
2021-11-10,"DE",12190.9957111015,1741.57081587164,811.981794698869,115.997399242696,2787.5,691.981794698869,197,27,247.714285714286,68,30431.6302967972,14.2236125833509,75.17554099735,86.2944162436548,"No","No","Has Capacity","Has Capacity",
2021-11-10,"FL",111386.804853238,15912.4006933197,13384.2049966644,1912.02928523777,51846.8,11999.2049966644,6441,1632,1462,1515,113753.273522871,9.18780282232193,76.8564212320444,74.6623195156032,"No","No","Has Capacity","Has Capacity",
2021-11-10,"GA",44031.8463951738,6290.26377073912,5328.88240931632,761.268915616617,19857.5,4420.88240931632,2655,477,935.285714285714,2909,33506.9901868978,14.8687837008752,77.7369638206405,82.0338983050847,"No","No","Has Capacity","Has Capacity",
2021-11-10,"HI",13563.8304243542,1937.69006062203,674.384501845018,96.3406431207169,2404.1,634.384501845018,205,45,109.285714285714,75,13704.3897403795,5.63999973507794,73.6123912547307,78.0487804878049,"No","No","Has Capacity","Has Capacity",
2021-11-10,"IA",40908.4677765938,5844.06682522769,2868.02651186074,409.718073122963,6797.3,2336.02651186074,614,96,1175.28571428571,1631,50637.6498997457,20.1107507739685,65.6330232318606,84.3648208469055,"No","No","Has Capacity","Has Capacity",
2021-11-10,"ID",18800.2677146478,2685.75253066397,990.009598211602,141.429942601657,2739.6,686.009598211602,317,54,667,768,12334.7295267915,24.8347527326021,74.9594978021754,82.9652996845426,"No","No","Has Capacity","Has Capacity",
2021-11-10,"IL",122159.964242557,17451.4234632224,8730.67539616929,1247.2393423099,27775.7,7630.67539616929,3238,949,2651.28571428571,2245,156514.16367672,15.1923751083865,72.5275136318102,70.6917850525015,"No","No","Has Capacity","Has Capacity",
2021-11-10,"IN",73948.896581658,10564.128083094,6644.33104326017,949.190149037167,16837.8,5633.33104326017,2330,585,1875.57142857143,1968,63877.037233185,17.7541526742084,66.5435446242373,74.892703862661,"No","No","Has Capacity","Has Capacity",
2021-11-10,"KS",35777.4335328474,5111.06193326392,3077.45717674763,439.636739535375,7345.5,2602.45717674763,791,165,899.857142857143,590,34273.5037614496,17.60607002237,64.5707279729409,79.1403286978508,"No","No","Has Capacity","Has Capacity",
2021-11-10,"KY",35244.7927291647,5034.97038988067,3204.44559718724,457.77794245532,9861.5,2546.44559718724,1439,165,1118,1703,32931.5575442834,22.2046986065095,74.177908054685,88.5337039610841,"No","No","Has Capacity","Has Capacity",
2021-11-10,"LA",44463.8618259968,6351.98026085668,3186.14730531346,455.163900759065,10971.3,2975.14730531346,1486,336,412.428571428571,474,50099.5085065472,6.49291330406225,72.8824541730382,77.3889636608344,"No","No","Has Capacity","Has Capacity",
2021-11-10,"MA",51530.1879571863,7361.45542245518,2508.99188738561,358.427412483659,15659.6,2067.99188738561,1316,253,1550.14285714286,1539,39193.8047928033,21.0575595202865,86.7940950765945,80.7750759878419,"No","No","Has Capacity","Has Capacity",
2021-11-10,"MD",22015.2685351275,3145.03836216107,1965.67907183964,280.811295977092,9764.8,1524.67907183964,1282,360,818.428571428571,844,22921.4787406238,26.0228486010008,84.3859672308737,71.9188767550702,"No","No","Has Capacity","Has Capacity",
2021-11-10,"ME",18082.9714322924,2583.28163318462,928.981940183851,132.71170574055,2878.1,753.981940183851,343,92,638.571428571429,881,15996.2122488038,24.7193887173738,73.8027886388989,73.1778425655977,"No","No","Has Capacity","Has Capacity",
2021-11-10,"MI",67112.8632637063,9587.55189481518,5248.30415916924,749.757737024177,20373.9,2879.30415916924,2563,379,4915.28571428571,5297,55702.8845929651,51.2673701087744,85.8676828728459,85.2126414358174,"No","No","Has Capacity","Has Capacity",
2021-11-10,"MN",43852.4815167999,6264.64021668571,2258.17155546531,322.595936495044,9436.9,1332.17155546531,968,146,3055.57142857143,7165,38162.7405654423,48.7748908617768,85.8833774283366,84.9173553719008,"No","No","Unsustainable","Has Capacity",
2021-11-10,"MO",40088.1483235046,5726.87833192923,3555.5728113823,507.938973054615,14600.2,2924.5728113823,1799,303,1185.57142857143,1661,31763.3415929159,20.701879101595,79.9689537719873,83.1573096164536,"No","No","Has Capacity","Has Capacity",
2021-11-10,"MS",60875.9713502764,8696.56733575377,2900.27429622898,414.324899461282,7823.5,2803.27429622898,792,138,315.714285714286,360,38777.4219532893,3.63033221644022,64.1685397043654,82.5757575757576,"No","No","Has Capacity","Has Capacity",
2021-11-10,"MT",11566.356327042,1652.33661814885,1144.66738603066,163.523912290095,2574.7,643.667386030662,234,54,622,1118,8184.47529782706,37.6436612956529,75.0002957225827,76.9230769230769,"No","No","Has Capacity","Has Capacity",
2021-11-10,"NC",87289.1721339261,12469.881733418,5504.9333490514,786.419049864485,21071,4757.9333490514,2283,419,1616,1496,73560.2914106183,12.9592247508594,77.4195180624963,81.646955759965,"No","No","Has Capacity","Has Capacity",
2021-11-10,"ND",9669.1344049537,1381.30491499339,511.967661425462,73.1382373464945,1855.5,328.967661425462,211,48,509.857142857143,643,7758.83398557891,36.9112668262376,82.2706730571026,77.2511848341232,"No","No","Has Capacity","Has Capacity",
2021-11-10,"NE",13075.0307322982,1867.86153318546,846.782587392672,120.968941056096,3720,510.782587392672,482,61,806.428571428571,958,7787.90121529611,43.1738946972844,86.2692852851432,87.344398340249,"No","No","Has Capacity","Has Capacity",
2021-11-10,"NH",16487.567433309,2355.366776187,826.595105320289,118.085015045756,2664.4,595.595105320289,226,40,650.142857142857,390,22381.9068800206,27.6026164466557,77.6461828058742,82.3008849557522,"No","No","Continued Risk","Has Capacity","This state was either at capacity or forecasted to exceed capacity in at least 1 of the last 7 days."
2021-11-10,"NJ",115901.304678403,16557.3292397718,7341.89045090882,1048.84149298697,21146,6768.89045090882,2948,1610,1304.57142857143,1764,250334.187843465,7.87911751756291,67.9897358795573,45.3867028493894,"No","No","Has Capacity","Has Capacity",
2021-11-10,"NM",14227.4667472303,2032.49524960433,1052.21060981675,150.315801402393,3491.5,565.210609816754,446,37,1244.57142857143,1135,9817.23014646091,61.233669737418,83.8118112611556,91.7040358744395,"No","No","Has Capacity","Has Capacity",
2021-11-10,"NV",17270.0390919776,2467.14844171108,2020.4484300297,288.635490004243,7130.3,1505.4484300297,826,121,769.142857142857,795,19675.1141010967,31.1753781871926,78.8866046305246,85.3510895883777,"No","No","Has Capacity","Has Capacity",
2021-11-10,"NY",161660.446080365,23094.3494400521,10036.7926643592,1433.82752347989,43816.1,8333.79266435923,5003,1413,4476.85714285714,4319,220594.420996133,19.385075793012,80.9800674538372,71.7569458325005,"No","No","Has Capacity","Has Capacity",
2021-11-10,"OH",81753.4094921372,11679.0584988767,8026.21568955641,1146.6022413652,27356.5,5654.21568955641,3864,824,4080.85714285714,4952,67658.5210534188,34.9416619777153,79.3313629683753,78.6749482401656,"No","No","Has Capacity","Has Capacity",
2021-11-10,"OK",23919.7251314941,3417.10359021344,2999.55706367121,428.508151953031,8299.1,2346.55706367121,984,146,651,420,16082.818664512,19.051222265092,71.7251622022724,85.1626016260163,"No","No","Has Capacity","Has Capacity",
2021-11-10,"OR",36610.5076838084,5230.07252625835,1908.54568893452,272.649384133503,6858.3,1527.54568893452,794,180,951.857142857143,1104,46918.780876899,18.1996929885428,77.7270505965834,77.3299748110831,"No","No","Has Capacity","Has Capacity",
2021-11-10,"PA",83600.6230624433,11942.9461517776,6153.14105683518,879.020150976455,27725.9,4190.14105683518,3738,718,4245.85714285714,4021,84403.6898840754,35.5511704473789,84.8872676564686,80.7918673087212,"No","No","Has Capacity","Has Capacity",
2021-11-10,"RI",9632.53876371423,1376.07696624489,390.01403300731,55.7162904296157,2085.6,326.01403300731,146,25,290.571428571429,347,19311.3269963861,21.1159285199254,84.3683336686177,82.8767123287671,"No","No","Has Capacity","Has Capacity",
2021-11-10,"SC",32621.9556699084,4660.27938141549,2367.06282012666,338.151831446665,9888.9,2006.06282012666,1342,329,645.714285714286,378,29518.6060170457,13.8556990443384,79.7139942751301,75.4843517138599,"No","No","Has Capacity","Has Capacity",
2021-11-10,"SD",8366.68584854644,1195.24083550663,949.076205394049,135.582315056293,2280,688.076205394049,250,65,380.571428571429,871,6422.8327855783,31.8405644507714,69.8212190616645,74,"No","No","Has Capacity","Has Capacity",
2021-11-10,"TN",77498.3065637721,11071.1866519674,5665.86038240472,809.408626057818,17459.6,5145.86038240472,2437,851,973.714285714286,1150,66832.2243103627,8.79503088805072,70.5270431029077,65.0800164136233,"No","No","Has Capacity","Has Capacity",
2021-11-10,"TX",182888.955716606,26126.9936738008,16241.9390436055,2320.27700622936,56556.7,14072.9390436055,6612,811,3102.71428571429,5359,121116.052570294,11.8755120640825,75.117114252413,87.7344222625529,"No","No","Has Capacity","Has Capacity",
2021-11-10,"UT",42437.1590704275,6062.45129577536,2331.14059974195,333.020085677421,5280.6,1758.14059974195,627,156,1689,1558,22788.4199103167,27.8600176330816,66.7056660276872,75.1196172248804,"No","No","Has Capacity","Has Capacity",
2021-11-10,"VA",75760.0051570675,10822.8578795811,5181.58656255638,740.226651793769,16453.6,4557.58656255638,1927,501,1300.57142857143,1407,86066.7656703573,12.0168946413419,72.3003685360263,74.0010378827193,"No","No","Has Capacity","Has Capacity",
2021-11-10,"VT",6638.76250383271,948.394643404673,325.487517630465,46.4982168043522,1115.5,256.487517630465,101,15,282.142857142857,174,4880.05268194786,29.7495203188815,77.0069459766503,85.1485148514851,"No","No","Has Capacity","Has Capacity",
2021-11-10,"WA",54174.5550106093,7739.22214437276,2577.90465637362,368.27209376766,10926.5,1898.90465637362,1262,283,1780,1445,46589.2612875269,22.9997274505714,82.621107798713,77.5752773375594,"No","No","Has Capacity","Has Capacity",
2021-11-10,"WI",50105.2044877004,7157.88635538577,4007.68460135448,572.526371622068,11278.5,2764.68460135448,1553,470,2650.28571428571,3914,45859.6513919683,37.0260937754561,75.4871250489473,69.73599484868,"No","No","Has Capacity","Has Capacity",
2021-11-10,"WV",21507.0559324789,3072.4365617827,1414.30320986095,202.043315694421,4899.9,1050.30320986095,658,155,739.714285714286,259,16917.9688503214,24.075819657773,78.564803162086,76.4437689969605,"No","No","Has Capacity","Has Capacity",
2021-11-10,"WY",12639.6970913012,1805.67101304303,914.363815656129,130.62340223659,1410.1,730.363815656129,136,61,328.285714285714,297,16595.671704233,18.1808154372743,48.2048212427396,55.1470588235294,"No","No","Has Capacity","Has Capacity",
2021-11-11,"AK",13233.2241426646,1890.46059180923,406.876970055625,58.1252814365179,988.4,275.876970055625,132,27,522.571428571429,448,14517.6001401945,27.6425454640824,72.0885299417619,79.5454545454545,"No","No","Has Capacity","Has Capacity",
2021-11-11,"AL",69107.5252871531,9872.50361245044,3864.60588899972,552.086555571389,13566.3,3572.60588899972,1585,217,627,1228,48459.1562771684,6.35097260647518,73.6655839175035,86.3091482649842,"No","No","Has Capacity","Has Capacity",
2021-11-11,"AR",27407.1431527562,3915.30616467946,2518.64539854348,359.806485506211,7537.7,2244.64539854348,957,189,448,675,16046.6022297977,11.4422724853927,70.221083373662,80.2507836990596,"No","No","Has Capacity","Has Capacity",
2021-11-11,"AZ",52971.1559103319,7567.30798719027,4694.48811511511,670.641159302158,14165.3,2977.48811511511,2207,722,3393.85714285714,3794,45494.2666814253,44.848936353617,78.9804090621794,67.2859084730403,"No","No","Has Capacity","Has Capacity",
2021-11-11,"CA",255723.970795796,36531.9958279709,15937.0977700563,2276.72825286518,60218.7,13192.0977700563,7068,1625,6325.28571428571,3716,244421.546960712,17.3143721576874,78.0930213205262,77.0090548953028,"No","No","Has Capacity","Has Capacity",
2021-11-11,"CO",46456.3303483988,6636.61862119983,3924.80976809745,560.687109728208,10215,2241.80976809745,1347,195,3142.71428571429,3837,25083.1200379251,47.3541492300806,78.0537467636079,85.5233853006682,"No","No","Has Capacity","Has Capacity",
2021-11-11,"CT",18395.6778595772,2627.9539799396,1800.77913334044,257.254161905777,7815.9,1558.77913334044,1024,432,362,533,24327.3416723088,13.7749748573725,80.056306588615,57.8125,"No","No","Has Capacity","Has Capacity",
2021-11-11,"DC",10245.2644409115,1463.6092058445,628.584640522875,89.7978057889822,2788.7,591.584640522875,328,68,79.5714285714286,65,10529.7712049477,5.43665810885058,78.7863649541767,79.2682926829268,"No","No","Has Capacity","Has Capacity",
2021-11-11,"DE",11948.6390129983,1706.94843042833,816.51603356946,116.64514765278,2787.5,694.51603356946,197,38,247,277,28070.1795395291,14.4702672674194,75.084626598405,80.7106598984772,"No","No","Has Capacity","Has Capacity",
2021-11-11,"FL",108525.651084481,15503.6644406401,13345.9098207029,1906.5585458147,51846.8,11966.9098207029,6465,1607,1557.14285714286,2527,115650.167824951,10.0437084606984,76.9187108544734,75.1430781129157,"No","No","Has Capacity","Has Capacity",
2021-11-11,"GA",41884.0119934971,5983.4302847853,5294.5930962119,756.370442315986,19857.5,4369.5930962119,2673,467,913,1052,30801.0282066355,15.2588056774319,77.9952506800357,82.5289936401048,"No","No","Has Capacity","Has Capacity",
2021-11-11,"HI",15177.7977328804,2168.25681898291,667.554192740926,95.3648846772752,2404.1,632.554192740926,206,51,104.571428571429,128,16335.9953913237,4.82283406909708,73.6885240738353,75.2427184466019,"No","No","Has Capacity","Has Capacity",
