"date","state","avgnewcases","new_case"
2021-11-30,"IA",1458.4,2763
2021-11-30,"ID",354.9,636
2021-11-30,"IL",4600.9,5714
2021-11-30,"IN",3173.5,4057
2021-11-30,"KS",950.1,0
2021-11-30,"KY",1413.5,2637
2021-11-30,"LA",356.4,589
2021-11-30,"MA",2836.4,3602
2021-11-30,"MD",913,1244
2021-11-30,"ME",474.3,938
2021-11-30,"MI",7583.7,9203
2021-11-30,"MN",4116.7,12631
2021-11-30,"MO",1706.5,3061
2021-11-30,"MP",37.4,25
2021-11-30,"MS",342.3,549
2021-11-30,"MT",299.9,588
2021-11-30,"NC",1746.1,2426
2021-11-30,"ND",463.8,682
2021-11-30,"NE",864.5,1384
2021-11-30,"NH",1043.1,957
2021-11-30,"NJ",2233.9,3251
2021-11-30,"NM",1232.7,1125
2021-11-30,"NV",600.8,898
2021-11-30,"NY",6627,7201
2021-11-30,"OH",5114.7,6745
2021-11-30,"OK",792.7,585
2021-11-30,"OR",703.7,1033
2021-11-30,"PA",5616.8,5766
2021-11-30,"PR",69.3,15
2021-11-30,"PW",0,0
2021-11-30,"RI",517.8,835
2021-11-30,"RMI",0,0
2021-11-30,"SC",590.7,495
2021-11-30,"SD",383.3,1341
2021-11-30,"TN",1101.4,2167
2021-11-30,"TX",2530.4,6276
2021-11-30,"UT",1287.2,1195
2021-11-30,"VA",1643,2413
2021-11-30,"VI",7.2,0
2021-11-30,"VT",285.8,204
2021-11-30,"WA",1234.7,1396
2021-11-30,"WI",3506.8,5912
2021-11-30,"WV",654.7,780
2021-11-30,"WY",177.1,265
2021-12-01,"AK",318.8,324
2021-12-01,"AL",446.4,733
2021-12-01,"AR",559.8,930
2021-12-01,"AS",0.5,0
2021-12-01,"AZ",3106.5,3163
2021-12-01,"CA",5186.7,3654
2021-12-01,"CO",2789.1,3188
2021-12-01,"CT",986.7,1093
2021-12-01,"DC",101.9,135
2021-12-01,"DE",337.7,572
2021-12-01,"FL",1480.9,2272
2021-12-01,"FSM",0,0
2021-12-01,"GA",1146.1,1654
2021-12-01,"GU",15.8,13
2021-12-01,"HI",85.6,88
2021-12-01,"IA",1642.3,1839
2021-12-01,"ID",426.5,716
2021-12-01,"IL",5212.8,6119
2021-12-01,"IN",3773.9,6004
2021-12-01,"KS",1397.8,4477
2021-12-01,"KY",1622.8,3169
2021-12-01,"LA",450.7,943
2021-12-01,"MA",3366.7,5303
2021-12-01,"MD",926.6,1142
2021-12-01,"ME",559.2,849
2021-12-01,"MI",8653.4,10697
2021-12-01,"MN",4473.9,3572
2021-12-01,"MO",1975.9,3495
2021-12-01,"MP",39.8,43
2021-12-01,"MS",389.1,468
2021-12-01,"MT",358,581
2021-12-01,"NC",1934.2,3522
2021-12-01,"ND",507.9,589
2021-12-01,"NE",995,1305
2021-12-01,"NH",1177,1339
2021-12-01,"NJ",2392.5,3188
2021-12-01,"NM",1415.2,1825
2021-12-01,"NV",685.1,843
2021-12-01,"NY",6703.4,10432
2021-12-01,"OH",5629.4,8944
2021-12-01,"OK",954.7,1620
2021-12-01,"OR",813.5,1098
2021-12-01,"PA",5835.7,7606
2021-12-01,"PR",92.6,341
2021-12-01,"PW",0,0
2021-12-01,"RI",580.3,975
2021-12-01,"RMI",0,0
2021-12-01,"SC",587.3,824
2021-12-01,"SD",476.9,936
2021-12-01,"TN",1230.5,2132
2021-12-01,"TX",2840.7,3620
2021-12-01,"UT",1516.9,2297
2021-12-01,"VA",1890.2,2472
2021-12-01,"VI",6.8,3
2021-12-01,"VT",284.4,436
2021-12-01,"WA",1466.4,2317
2021-12-01,"WI",4051.4,5446
2021-12-01,"WV",698.2,1155
2021-12-01,"WY",195.7,186
2021-12-02,"AK",279.3,342
2021-12-02,"AL",441.5,656
2021-12-02,"AR",655.4,1226
2021-12-02,"AS",0.5,0
2021-12-02,"AZ",3182.8,4012
2021-12-02,"CA",4754.3,11020
2021-12-02,"CO",2395.4,3142
2021-12-02,"CT",943.4,1627
2021-12-02,"DC",82.6,126
2021-12-02,"DE",378.8,651
2021-12-02,"FL",1519,1992
2021-12-02,"FSM",0,0
2021-12-02,"GA",1063.8,1520
2021-12-02,"GU",12.2,12
2021-12-02,"HI",88.4,120
2021-12-02,"IA",1315.3,0
2021-12-02,"ID",422.7,594
2021-12-02,"IL",5226.5,11524
2021-12-02,"IN",3536.3,5546
2021-12-02,"KS",1154.7,0
2021-12-02,"KY",1824.1,2813
2021-12-02,"LA",426.9,473
2021-12-02,"MA",3220.5,5679
2021-12-02,"MD",1026.2,1828
2021-12-02,"ME",529.5,793
2021-12-02,"MI",7730.8,9546
2021-12-02,"MN",4533.2,5307
2021-12-02,"MO",1786.2,0
2021-12-02,"MP",49.4,103
2021-12-02,"MS",327.3,569
2021-12-02,"MT",342,332
2021-12-02,"NC",2187.1,3837
2021-12-02,"ND",471.5,523
2021-12-02,"NE",950.3,1418
2021-12-02,"NH",1002.7,1378
2021-12-02,"NJ",2684.4,4462
2021-12-02,"NM",1255.6,2046
2021-12-02,"NV",601.6,932
2021-12-02,"NY",7234.8,10986
2021-12-02,"OH",6105.5,9131
2021-12-02,"OK",1083.5,1288
2021-12-02,"OR",744.2,1035
2021-12-02,"PA",6189.6,9143
2021-12-02,"PR",103.2,162
2021-12-02,"PW",0,0
2021-12-02,"RI",662.2,1158
2021-12-02,"RMI",0,0
2021-12-02,"SC",637.7,1125
2021-12-02,"SD",496.9,615
2021-12-02,"TN",1415.6,2432
2021-12-02,"TX",3152,5069
2021-12-02,"UT",1332.1,1981
2021-12-02,"VA",1744.3,2598
2021-12-02,"VI",5.9,11
2021-12-02,"VT",321.1,583
2021-12-02,"WA",1290.8,2134
2021-12-02,"WI",3896.4,6157
2021-12-02,"WV",789.1,1466
2021-12-02,"WY",175.8,285
2021-12-03,"AK",296,311
2021-12-03,"AL",459,676
2021-12-03,"AR",703.8,1174
2021-12-03,"AS",0.5,0
2021-12-03,"AZ",3400.7,5236
2021-12-03,"CA",5099.2,7612
2021-12-03,"CO",2411.9,2820
2021-12-03,"CT",954.3,863
2021-12-03,"DC",99.7,257
2021-12-03,"DE",427.3,736
2021-12-03,"FL",1562.6,2010
2021-12-03,"FSM",0,0
2021-12-03,"GA",1051.2,1245
2021-12-03,"GU",11,8
2021-12-03,"HI",95.1,118
2021-12-03,"IA",1576.4,4563
2021-12-03,"ID",410.6,514
2021-12-03,"IL",5523.4,7558
2021-12-03,"IN",3783,5600
2021-12-03,"KS",1625.8,4712
2021-12-03,"KY",1910,2853
2021-12-03,"LA",407.5,479
2021-12-03,"MA",3485.9,5765
2021-12-03,"MD",1122.2,1700
2021-12-03,"ME",517.3,871
2021-12-03,"MI",8277.4,12826
2021-12-03,"MN",3956.3,5682
2021-12-03,"MO",2104.1,5375
2021-12-03,"MP",58.8,104
2021-12-03,"MS",330.4,296
2021-12-03,"MT",304.9,311
2021-12-03,"NC",2384.8,3720
2021-12-03,"ND",469.7,451
2021-12-03,"NE",857.7,0
2021-12-03,"NH",1099.5,1613
2021-12-03,"NJ",2866.7,4463
2021-12-03,"NM",1377.7,2385
2021-12-03,"NV",608.9,734
2021-12-03,"NY",7543,8853
2021-12-03,"OH",6449.6,9584
2021-12-03,"OK",1000.7,1807
2021-12-03,"OR",793.5,1337
2021-12-03,"PA",6683.7,10127
2021-12-03,"PR",109.2,156
2021-12-03,"PW",0,0
2021-12-03,"RI",707,1077
2021-12-03,"RMI",0,0
2021-12-03,"SC",734.5,1405
2021-12-03,"SD",455,512
2021-12-03,"TN",1481.6,2155
2021-12-03,"TX",3266.9,4690
2021-12-03,"UT",1404.1,1873
2021-12-03,"VA",1852.8,2620
2021-12-03,"VI",5,5
2021-12-03,"VT",350.3,478
2021-12-03,"WA",1379,1919
2021-12-03,"WI",3919.2,5302
2021-12-03,"WV",863.3,1244
2021-12-03,"WY",176.1,252
2021-12-04,"AK",248.5,0
2021-12-04,"AL",434.2,278
2021-12-04,"AR",714.9,805
2021-12-04,"AS",0.5,0
2021-12-04,"AZ",3598.6,6043
2021-12-04,"CA",4792.9,0
2021-12-04,"CO",2121.1,0
2021-12-04,"CT",870.2,0
2021-12-04,"DC",92,0
2021-12-04,"DE",475.8,773
2021-12-04,"FL",1552.8,1589
2021-12-04,"FSM",0,0
2021-12-04,"GA",938.4,0
2021-12-04,"GU",10.2,1
2021-12-04,"HI",96.4,117
2021-12-04,"IA",1430.5,0
2021-12-04,"ID",373.6,200
2021-12-04,"IL",5017.6,0
2021-12-04,"IN",3384.7,0
2021-12-04,"KS",1331.6,0
2021-12-04,"KY",1935.8,2259
2021-12-04,"LA",373.8,0
2021-12-04,"MA",3143.7,0
2021-12-04,"MD",1218.3,1866
2021-12-04,"ME",517.7,5
2021-12-04,"MI",7009.5,0
2021-12-04,"MN",3583.2,0
2021-12-04,"MO",2114.3,1450
2021-12-04,"MP",53.2,42
2021-12-04,"MS",287.2,0
2021-12-04,"MT",255.8,0
2021-12-04,"NC",2481.6,3269
2021-12-04,"ND",398.9,0
2021-12-04,"NE",724.6,0
2021-12-04,"NH",986.3,0
2021-12-04,"NJ",3087.3,4414
2021-12-04,"NM",1242.9,0
2021-12-04,"NV",537.6,0
2021-12-04,"NY",7737.5,7642
2021-12-04,"OH",6553.8,7793
2021-12-04,"OK",906.2,0
2021-12-04,"OR",708.4,0
2021-12-04,"PA",6853.2,9264
2021-12-04,"PR",95.5,0
2021-12-04,"PW",0,0
2021-12-04,"RI",740.4,940
2021-12-04,"RMI",0,0
2021-12-04,"SC",812.8,1374
2021-12-04,"SD",397.9,0
2021-12-04,"TN",1543,2261
2021-12-04,"TX",3664.7,8146
2021-12-04,"UT",1223.7,0
2021-12-04,"VA",1674.7,0
2021-12-04,"VI",4,0
2021-12-04,"VT",373.4,509
2021-12-04,"WA",1268.4,0
2021-12-04,"WI",3445.9,0
2021-12-04,"WV",891.8,1168
2021-12-04,"WY",154.8,0
2021-12-05,"AK",248.5,0
2021-12-05,"AL",450.6,263
2021-12-05,"AR",695.3,383
2021-12-05,"AS",0.5,0
2021-12-05,"AZ",3645.7,3820
2021-12-05,"CA",4373.4,0
2021-12-05,"CO",1815.6,0
2021-12-05,"CT",870.2,0
2021-12-05,"DC",92,0
2021-12-05,"DE",479.9,532
2021-12-05,"FL",1574.9,1276
2021-12-05,"FSM",0,0
2021-12-05,"GA",868.4,0
2021-12-05,"GU",11.5,22
2021-12-05,"HI",101.5,127
2021-12-05,"IA",1430.5,0
2021-12-05,"ID",373.6,0
2021-12-05,"IL",4632.4,0
2021-12-05,"IN",3131.9,0
2021-12-05,"KS",1249.1,0
2021-12-05,"KY",1878.5,1352
2021-12-05,"LA",348.8,0
2021-12-05,"MA",3143.7,0
2021-12-05,"MD",1203.4,966
2021-12-05,"ME",462.9,0
2021-12-05,"MI",6453.2,0
2021-12-05,"MN",3583.2,0
2021-12-05,"MO",2155,1755
2021-12-05,"MP",50,0
2021-12-05,"MS",267.5,0
2021-12-05,"MT",255.8,0
2021-12-05,"NC",2507.4,2506
2021-12-05,"ND",397.8,163
2021-12-05,"NE",687.1,0
2021-12-05,"NH",894.8,0
2021-12-05,"NJ",3151.8,3496
2021-12-05,"NM",1142,0
2021-12-05,"NV",498.3,0
2021-12-05,"NY",8193.7,14373
2021-12-05,"OH",7087.2,5334
2021-12-05,"OK",831.1,0
2021-12-05,"OR",656.8,0
2021-12-05,"PA",6867.3,6091
2021-12-05,"PR",110.1,146
2021-12-05,"PW",0,0
2021-12-05,"RI",744.3,731
2021-12-05,"RMI",0,0
2021-12-05,"SC",838.7,1015
2021-12-05,"SD",397.9,0
2021-12-05,"TN",1492.1,1047
2021-12-05,"TX",3739.5,5231
2021-12-05,"UT",1223.7,0
2021-12-05,"VA",1548,0
2021-12-05,"VI",4.9,9
2021-12-05,"VT",383.3,601
2021-12-05,"WA",1170.1,0
2021-12-05,"WI",3015,0
2021-12-05,"WV",913.1,833
2021-12-05,"WY",154.8,0
2021-12-06,"AK",241.1,545
2021-12-06,"AL",501.1,763
2021-12-06,"AR",695.2,302
2021-12-06,"AS",0.5,0
2021-12-06,"AZ",3615.7,3022
2021-12-06,"CA",6194.5,22406
2021-12-06,"CO",2199.2,5264
2021-12-06,"CT",1228.3,5481
2021-12-06,"DC",148.8,568
2021-12-06,"DE",472.2,433
2021-12-06,"FL",1675.5,1690
2021-12-06,"FSM",0,0
2021-12-06,"GA",1089.6,2912
2021-12-06,"GU",12.5,13
2021-12-06,"HI",107.9,83
2021-12-06,"IA",1588,4115
2021-12-06,"ID",379,445
2021-12-06,"IL",6158.2,19110
2021-12-06,"IN",4117.5,12384
2021-12-06,"KS",1497.6,3310
2021-12-06,"KY",1930.7,1320
2021-12-06,"LA",407,832
2021-12-06,"MA",3775.8,11619
2021-12-06,"MD",1199.6,959
2021-12-06,"ME",560.9,980
2021-12-06,"MI",7679.1,17822
2021-12-06,"MN",3779.6,6094
2021-12-06,"MO",2189.5,1693
2021-12-06,"MP",45.5,0
2021-12-06,"MS",346,982
2021-12-06,"MT",251.9,354
2021-12-06,"NC",2555.7,2048
2021-12-06,"ND",428.2,673
2021-12-06,"NE",955.4,3515
2021-12-06,"NH",1167.8,3645
2021-12-06,"NJ",3236.3,2989
2021-12-06,"NM",1420.2,3791
2021-12-06,"NV",619.4,1604
2021-12-06,"NY",8417,7170
2021-12-06,"OH",6665.1,4922
2021-12-06,"OK",853.5,975
2021-12-06,"OR",798.4,1932
2021-12-06,"PA",6651.8,3967
2021-12-06,"PR",108.2,85
2021-12-06,"PW",0,0
2021-12-06,"RI",786.4,598
2021-12-06,"RMI",0,0
2021-12-06,"SC",835.6,814
2021-12-06,"SD",447.1,492
2021-12-06,"TN",1506.8,947
2021-12-06,"TX",4063.4,3874
2021-12-06,"UT",1327.9,3457
2021-12-06,"VA",2041,6078
2021-12-06,"VI",5.9,10
2021-12-06,"VT",367.4,213
2021-12-06,"WA",1401.2,3294
2021-12-06,"WI",3683.5,7438
2021-12-06,"WV",920,689
2021-12-06,"WY",193.5,387
2021-12-07,"AK",241.1,0
2021-12-07,"AL",559,724
2021-12-07,"AR",737.7,932
2021-12-07,"AS",0.5,0
2021-12-07,"AZ",3551.7,3015
2021-12-07,"CA",6388.4,6134
2021-12-07,"CO",2503.3,3041
2021-12-07,"CT",1420.2,1919
2021-12-07,"DC",162.4,136
2021-12-07,"DE",476.8,288
2021-12-07,"FL",1757.5,1876
2021-12-07,"FSM",0,0
2021-12-07,"GA",1149.1,1295
2021-12-07,"GU",12.4,4
2021-12-07,"HI",99.8,51
2021-12-07,"IA",1817.5,2295
2021-12-07,"ID",424.8,696
2021-12-07,"IL",6479.8,7068
2021-12-07,"IN",4282.6,4179
2021-12-07,"KS",1415.1,0
2021-12-07,"KY",2099.4,2546
2021-12-07,"LA",438,560
2021-12-07,"MA",4226.4,4506
2021-12-07,"MD",1248.1,1176
2021-12-07,"ME",688.1,1272
2021-12-07,"MI",8092.5,9697
2021-12-07,"MN",5021.6,12420
2021-12-07,"MO",2267.5,2128
2021-12-07,"MP",49,78
2021-12-07,"MS",391.5,652
2021-12-07,"MT",293.4,415
2021-12-07,"NC",2715.3,2668
2021-12-07,"ND",475.2,470
2021-12-07,"NE",1076.1,1207
2021-12-07,"NH",1162.4,861
2021-12-07,"NJ",3432.3,3950
2021-12-07,"NM",1415.4,961
2021-12-07,"NV",650.7,706
2021-12-07,"NY",8953.4,8611
2021-12-07,"OH",7030.5,7876
2021-12-07,"OK",894.1,1157
2021-12-07,"OR",838.8,920
2021-12-07,"PA",6928.7,7912
2021-12-07,"PR",116.4,157
2021-12-07,"PW",0,0
2021-12-07,"RI",828.7,992
2021-12-07,"RMI",0,0
2021-12-07,"SC",843.9,664
2021-12-07,"SD",549.7,1026
2021-12-07,"TN",1656.3,2017
2021-12-07,"TX",4508,4955
2021-12-07,"UT",1440.1,1122
2021-12-07,"VA",2326,2850
2021-12-07,"VI",7.9,20
2021-12-07,"VT",385.7,276
2021-12-07,"WA",1494.2,1913
2021-12-07,"WI",3981.4,2979
2021-12-07,"WV",935.1,771
2021-12-07,"WY",210.4,169
2021-12-08,"AK",284.3,432
2021-12-08,"AL",611.1,717
2021-12-08,"AR",786.3,860
2021-12-08,"AS",0.5,0
2021-12-08,"AZ",3674.9,3506
2021-12-08,"CA",6436.1,4672
2021-12-08,"CO",2741,2377
2021-12-08,"CT",1499.1,789
2021-12-08,"DC",175.2,128
2021-12-08,"DE",508.1,576
2021-12-08,"FL",1906,2598
2021-12-08,"FSM",0,0
2021-12-08,"GA",1316.2,2371
2021-12-08,"GU",12.1,13
2021-12-08,"HI",92.1,72
2021-12-08,"IA",1957.5,1400
2021-12-08,"ID",489.9,651
2021-12-08,"IL",6760.4,6658
2021-12-08,"IN",4555.1,5253
2021-12-08,"KS",1776.9,4443
2021-12-08,"KY",2254.6,2701
2021-12-08,"LA",486.2,732
2021-12-08,"MA",4818.4,5920
2021-12-08,"MD",1283,1187
2021-12-08,"ME",834.4,1463
2021-12-08,"MI",8430.8,8946
2021-12-08,"MN",5326.1,3045
2021-12-08,"MO",2546.8,4142
2021-12-08,"MP",49,0
2021-12-08,"MS",450.5,787
2021-12-08,"MT",320.6,272
2021-12-08,"NC",2891.2,3302
2021-12-08,"ND",493.1,388
2021-12-08,"NE",1195.1,1190
2021-12-08,"NH",1216.7,1458
2021-12-08,"NJ",3671.2,4258
2021-12-08,"NM",1458.6,1441
2021-12-08,"NV",685,736
2021-12-08,"NY",9173.7,10805
2021-12-08,"OH",7476.7,8707
2021-12-08,"OK",964.3,1453
2021-12-08,"OR",871.3,841
2021-12-08,"PA",7385.1,8723
2021-12-08,"PR",129,165
2021-12-08,"PW",0,0
2021-12-08,"RI",878.9,991
2021-12-08,"RMI",0,0
2021-12-08,"SC",906.5,887
2021-12-08,"SD",612.4,627
2021-12-08,"TN",1801.9,2155
2021-12-08,"TX",4866.1,3849
2021-12-08,"UT",1582.4,1423
2021-12-08,"VA",2633.4,3074
2021-12-08,"VI",9.2,13
2021-12-08,"VT",389.9,379
2021-12-08,"WA",1516.2,1203
2021-12-08,"WI",4389.8,4084
2021-12-08,"WV",978.4,1053
2021-12-08,"WY",228.7,183
2021-12-09,"AK",213.7,0
2021-12-09,"AL",614.9,635
2021-12-09,"AR",857.4,918
2021-12-09,"AS",0.5,0
2021-12-09,"AZ",3845.1,3663
2021-12-09,"CA",6901.2,8847
2021-12-09,"CO",2497,2516
2021-12-09,"CT",1535.8,2679
2021-12-09,"DC",160.3,198
2021-12-09,"DE",569.6,849
2021-12-09,"FL",1979.7,2410
2021-12-09,"FSM",0,0
2021-12-09,"GA",1379.2,1334
2021-12-09,"GU",10.4,3
2021-12-09,"HI",99.1,140
2021-12-09,"IA",2034.6,3371
2021-12-09,"ID",494.1,489
2021-12-09,"IL",7305.2,9301
2021-12-09,"IN",4850.5,5482
2021-12-09,"KS",1694.2,0
2021-12-09,"KY",2417.5,2525
2021-12-09,"LA",506.3,455
2021-12-09,"MA",4842.8,6034
2021-12-09,"MD",1356.7,1499
2021-12-09,"ME",931.2,2141
2021-12-09,"MI",8613.1,7394
2021-12-09,"MN",5249.3,3742
2021-12-09,"MO",2636.4,3265
2021-12-09,"MP",72.7,332
2021-12-09,"MS",504.8,745
2021-12-09,"MT",311.9,266
2021-12-09,"NC",3141.7,4119
2021-12-09,"ND",430.6,367
2021-12-09,"NE",1111.5,1096
2021-12-09,"NH",1280.2,1551
2021-12-09,"NJ",4008.8,5617
2021-12-09,"NM",1519.3,1619
2021-12-09,"NV",766.4,1211
2021-12-09,"NY",9706.3,10990
2021-12-09,"OH",7753.6,8500
2021-12-09,"OK",1059.6,1711
2021-12-09,"OR",929.5,1099
2021-12-09,"PA",7551.7,6918
2021-12-09,"PR",138.5,158
2021-12-09,"PW",0,0
2021-12-09,"RI",942.5,1128
2021-12-09,"RMI",0,0
2021-12-09,"SC",975.5,1152
2021-12-09,"SD",593.3,384
2021-12-09,"TN",1984.1,2528
2021-12-09,"TX",4981.1,4101
2021-12-09,"UT",1474.5,1397
2021-12-09,"VA",2495.3,2848
2021-12-09,"VI",7.7,6
2021-12-09,"VT",411.9,440
2021-12-09,"WA",1580.8,1632
2021-12-09,"WI",4243,5112
2021-12-09,"WV",1034.1,1182
2021-12-09,"WY",190.7,180
2021-12-10,"AK",239.4,440
2021-12-10,"AL",615.4,709
2021-12-10,"AR",862.3,1093
2021-12-10,"AS",0,0
2021-12-10,"AZ",3940.4,3924
2021-12-10,"CA",7059.7,6252
2021-12-10,"CO",2464.7,2299
2021-12-10,"CT",1773.1,3280
2021-12-10,"DC",179,242
2021-12-10,"DE",620.9,799
2021-12-10,"FL",2027.6,2563
2021-12-10,"FSM",0,0
2021-12-10,"GA",1429,1959
2021-12-10,"GU",9.3,4
2021-12-10,"HI",107.3,157
2021-12-10,"IA",1806.6,483
2021-12-10,"ID",467.6,371
2021-12-10,"IL",7486.9,7531
2021-12-10,"IN",4971.4,5266
2021-12-10,"KS",2081.9,3877
2021-12-10,"KY",2422.7,2689
2021-12-10,"LA",504.1,567
2021-12-10,"MA",5049.2,5666
2021-12-10,"MD",1403.5,1712
2021-12-10,"ME",932.8,954
2021-12-10,"MI",8332.2,6394
2021-12-10,"MN",4440.9,4547
2021-12-10,"MO",2668,3377
2021-12-10,"MP",70.2,0
2021-12-10,"MS",494.4,445
2021-12-10,"MT",270.6,175
2021-12-10,"NC",3267.8,3687
2021-12-10,"ND",362.4,0
2021-12-10,"NE",1065.4,923
2021-12-10,"NH",1321.2,1367
2021-12-10,"NJ",4230,5463
2021-12-10,"NM",1551.4,1446
2021-12-10,"NV",744.1,675
2021-12-10,"NY",9795.4,8092
2021-12-10,"OH",7815,7359
2021-12-10,"OK",1155.2,1541
2021-12-10,"OR",908.9,827
2021-12-10,"PA",8137.9,11628
2021-12-10,"PR",150.4,134
2021-12-10,"PW",0,0
2021-12-10,"RI",970.1,1111
2021-12-10,"RMI",0,0
2021-12-10,"SC",1071.8,1458
2021-12-10,"SD",504,448
2021-12-10,"TN",1977.8,2104
2021-12-10,"TX",4855.2,5017
2021-12-10,"UT",1488,1330
2021-12-10,"VA",2403.2,1492
2021-12-10,"VI",8.7,10
2021-12-10,"VT",459.8,683
2021-12-10,"WA",1594.7,1535
2021-12-10,"WI",4331.1,6793
2021-12-10,"WV",1062.4,1063
2021-12-10,"WY",177.3,131
2021-12-11,"AK",207,0
2021-12-11,"AL",573.2,311
2021-12-11,"AR",844,747
2021-12-11,"AS",0,0
2021-12-11,"AZ",4001.5,3774
2021-12-11,"CA",6694.3,0
2021-12-11,"CO",2145.9,0
2021-12-11,"CT",1663.8,0
2021-12-11,"DC",165.5,0
2021-12-11,"DE",636.2,725
2021-12-11,"FL",2025.8,2254
2021-12-11,"FSM",0,0
2021-12-11,"GA",1263.6,0
2021-12-11,"GU",8.1,1
2021-12-11,"HI",116.8,183
2021-12-11,"IA",1622.7,0
2021-12-11,"ID",413.1,171
2021-12-11,"IL",6875,0
2021-12-11,"IN",4371,0
2021-12-11,"KS",1634.2,0
2021-12-11,"KY",2319.5,2137
2021-12-11,"LA",409.8,0
2021-12-11,"MA",4518.9,0
2021-12-11,"MD",1410.5,1212
2021-12-11,"ME",854.8,69
2021-12-11,"MI",7262.5,0
2021-12-11,"MN",4083.7,0
2021-12-11,"MO",2579.4,2609
2021-12-11,"MP",91.9,260
2021-12-11,"MS",447.6,0
2021-12-11,"MT",212.5,0
2021-12-11,"NC",3250.4,3348
2021-12-11,"ND",343.3,398
2021-12-11,"NE",934.9,0
2021-12-11,"NH",1187.3,0
2021-12-11,"NJ",4370.8,4596
2021-12-11,"NM",1368.9,0
2021-12-11,"NV",659.8,0
2021-12-11,"NY",9539.4,7872
2021-12-11,"OH",7727.8,8072
2021-12-11,"OK",993.2,0
2021-12-11,"OR",799.1,0
2021-12-11,"PA",8482.5,11052
2021-12-11,"PR",116.3,0
2021-12-11,"PW",0,0
2021-12-11,"RI",981.8,1092
2021-12-11,"RMI",0,0
2021-12-11,"SC",1102.9,1135
2021-12-11,"SD",410.4,0
2021-12-11,"TN",1948.8,1842
2021-12-11,"TX",4963.6,4704
2021-12-11,"UT",1258.3,0
2021-12-11,"VA",2156,0
2021-12-11,"VI",9.1,7
2021-12-11,"VT",440.2,240
2021-12-11,"WA",1363,0
2021-12-11,"WI",3786.5,0
2021-12-11,"WV",1060.3,1134
2021-12-11,"WY",158.7,0
2021-12-12,"AK",172.8,0
2021-12-12,"AL",546.1,385
2021-12-12,"AR",743.2,218
2021-12-12,"AS",0,0
2021-12-12,"AZ",3923.4,3231
2021-12-12,"CA",5592.3,0
2021-12-12,"CO",1831.7,0
2021-12-12,"CT",1501.1,0
2021-12-12,"DC",152.9,0
2021-12-12,"DE",635.5,644
2021-12-12,"FL",2021.3,1947
2021-12-12,"FSM",0,0
2021-12-12,"GA",1111.6,0
2021-12-12,"GU",8.6,17
2021-12-12,"HI",125.7,209
2021-12-12,"IA",1622.7,0
2021-12-12,"ID",353.7,0
2021-12-12,"IL",5722.6,0
2021-12-12,"IN",3816.4,0
2021-12-12,"KS",1634.2,0
2021-12-12,"KY",2154.8,1166
2021-12-12,"LA",362.5,0
2021-12-12,"MA",3951,0
2021-12-12,"MD",1361.9,1342
2021-12-12,"ME",775.5,0
2021-12-12,"MI",6307.9,0
2021-12-12,"MN",3553,0
2021-12-12,"MO",2790.1,2107
2021-12-12,"MP",95,134
2021-12-12,"MS",390.7,0
2021-12-12,"MT",179.3,0
2021-12-12,"NC",3137.3,2706
2021-12-12,"ND",305.9,149
2021-12-12,"NE",793.1,0
2021-12-12,"NH",1049.5,0
2021-12-12,"NJ",4308.8,3842
2021-12-12,"NM",1164.3,0
2021-12-12,"NV",566.6,0
2021-12-12,"NY",10089.7,16489
2021-12-12,"OH",7311.9,4972
2021-12-12,"OK",864.4,0
2021-12-12,"OR",695.6,0
2021-12-12,"PA",8407.3,8391
2021-12-12,"PR",100.1,0
2021-12-12,"PW",0,0
2021-12-12,"RI",958.7,927
2021-12-12,"RMI",0,0
2021-12-12,"SC",1104.5,1141
2021-12-12,"SD",348.9,0
2021-12-12,"TN",1803.4,978
2021-12-12,"TX",4715.7,2590
2021-12-12,"UT",1060.2,0
2021-12-12,"VA",1896.2,0
2021-12-12,"VI",8,0
2021-12-12,"VT",432.2,503
2021-12-12,"WA",1149.6,0
2021-12-12,"WI",3170.8,0
2021-12-12,"WV",1001.7,880
2021-12-12,"WY",130.2,0
2021-12-13,"AK",182.2,405
2021-12-13,"AL",638.5,1600
2021-12-13,"AR",653.3,275
2021-12-13,"AS",0,0
2021-12-13,"AZ",3638.9,2391
2021-12-13,"CA",6721.6,18905
2021-12-13,"CO",1979.5,4298
2021-12-13,"CT",2204.1,7893
2021-12-13,"DC",196.2,690
2021-12-13,"DE",621,591
2021-12-13,"FL",2123.2,3029
2021-12-13,"FSM",0,0
2021-12-13,"GA",1303.1,3160
2021-12-13,"GU",9.3,15
2021-12-13,"HI",128.6,147
2021-12-13,"IA",1501.9,3355
2021-12-13,"ID",351.7,494
2021-12-13,"IL",6918.3,19515
2021-12-13,"IN",4394.9,11385
2021-12-13,"KS",1487.5,3245
2021-12-13,"KY",1978,1085
2021-12-13,"LA",431.7,1171
2021-12-13,"MA",4541.7,11672
2021-12-13,"MD",1335.9,1440
2021-12-13,"ME",826.6,1382
2021-12-13,"MI",6797.2,17719
2021-12-13,"MN",3349.4,3646
2021-12-13,"MO",2375.4,1228
2021-12-13,"MP",84.6,0
2021-12-13,"MS",434.7,736
2021-12-13,"MT",166.9,187
2021-12-13,"NC",2952.8,1875
2021-12-13,"ND",327.9,671
2021-12-13,"NE",976.7,1836
2021-12-13,"NH",1252.5,3643
2021-12-13,"NJ",4190.4,3279
